id,carat,cut,price,color,clarity
A28441,0.8,Premium,3502,F,VS2
A28442,0.7,Ideal,2827,H,VVS1
A28443,0.52,Good,1554,E,VS2
A28444,1.04,Ideal,6814,F,VS2
A28445,0.38,Premium,1064,G,VVS1
A28446,1.03,Premium,4586,F,SI2
A28447,0.61,Ideal,3397,D,VVS2
A28448,0.7,Premium,2536,I,VVS1
A28449,0.37,Premium,1064,G,IF
A28450,0.83,Premium,2386,G,SI2
A28451,0.41,Ideal,1187,H,IF
A28452,0.3,Very Good,552,D,SI1
A28453,0.36,Very Good,726,G,VS1
A28454,0.39,Ideal,1179,E,VVS1
A28455,0.41,Premium,1061,G,VS2
A28456,1.01,Ideal,4316,I,SI1
A28457,1,Ideal,9354,F,VVS2
A28458,0.32,Very Good,645,H,VVS2
A28459,0.34,Good,626,D,SI1
A28460,1.01,Very Good,5684,E,SI1
A28461,1.11,Premium,7623,F,VS1
A28462,0.33,Ideal,854,F,VS2
A28463,0.53,Ideal,1695,G,VS1
A28464,1.55,Ideal,6805,J,SI2
A28465,1.06,Ideal,4452,H,SI2
A28466,0.3,Premium,540,H,SI1
A28467,0.51,Premium,1709,E,VS2
A28468,0.71,Very Good,1883,I,SI1
A28469,0.91,Ideal,4922,G,SI1
A28470,0.4,Very Good,682,G,SI1
A28471,0.8,Good,2650,G,SI1
A28472,0.34,Ideal,491,F,SI1
A28473,0.35,Premium,949,J,VS1
A28474,0.52,Ideal,1822,D,VS2
A28475,0.31,Very Good,433,G,SI2
A28476,1.56,Ideal,8518,E,SI2
A28477,0.56,Ideal,1698,E,SI1
A28478,0.81,Very Good,3059,E,SI2
A28479,0.76,Ideal,2680,E,SI2
A28480,0.36,Premium,1074,G,IF
A28481,1.16,Premium,4872,H,SI2
A28482,0.31,Ideal,891,G,IF
A28483,0.34,Very Good,686,H,VVS2
A28484,0.62,Fair,2083,F,VS1
A28485,0.34,Ideal,2346,D,IF
A28486,0.5,Fair,1134,H,VS1
A28487,0.31,Good,816,G,VVS1
A28488,0.4,Ideal,726,D,SI1
A28489,2.03,Ideal,18535,F,SI2
A28490,1.23,Premium,11430,F,VVS2
A28491,2.23,Premium,16805,G,SI2
A28492,1.6,Ideal,14474,G,VS2
A28493,0.57,Premium,2172,H,VVS1
A28494,1.17,Ideal,4725,G,SI2
A28495,0.36,Premium,537,D,SI2
A28496,0.41,Very Good,1151,G,VVS1
A28497,0.41,Very Good,1107,F,VS2
A28498,1.4,Good,11519,G,VVS2
A28499,0.3,Good,689,D,VVS2
A28500,0.33,Good,445,I,SI1
A28501,0.76,Very Good,4798,E,IF
A28502,1.04,Ideal,7338,F,VS1
A28503,1.26,Ideal,8959,H,VS1
A28504,1.26,Ideal,10556,G,VVS2
A28505,0.38,Premium,633,I,VS2
A28506,1.13,Very Good,4385,J,SI1
A28507,0.41,Ideal,747,I,VS2
A28508,0.32,Good,593,F,SI1
A28509,0.57,Premium,1228,E,SI2
A28510,0.9,Very Good,4401,G,SI1
A28511,0.37,Premium,649,G,VS2
A28512,0.71,Premium,4234,D,VVS1
A28513,0.33,Ideal,1130,E,VVS1
A28514,0.36,Ideal,835,E,VS1
A28515,0.35,Ideal,569,J,IF
A28516,0.3,Good,613,F,VVS2
A28517,0.35,Ideal,1063,E,VS1
A28518,0.26,Ideal,769,E,VVS2
A28519,0.41,Ideal,1187,E,VVS2
A28520,1.76,Premium,15805,E,SI1
A28521,0.72,Very Good,2567,E,SI1
A28522,1.02,Premium,4102,H,SI1
A28523,0.72,Ideal,2351,I,SI1
A28524,0.31,Ideal,802,H,VVS2
A28525,2.31,Very Good,12369,J,SI2
A28526,0.41,Ideal,775,J,VVS1
A28527,0.5,Premium,1654,D,SI1
A28528,0.51,Premium,2027,G,VVS1
A28529,0.41,Ideal,811,G,VS2
A28530,1.23,Very Good,6039,H,VS2
A28531,1.01,Very Good,4969,F,SI1
A28532,0.7,Very Good,2421,I,VVS1
A28533,0.26,Ideal,545,H,IF
A28534,1.55,Ideal,9808,F,SI2
A28535,1,Good,4936,E,SI1
A28536,0.7,Ideal,2726,D,SI1
A28537,0.3,Ideal,776,G,VS1
A28538,1.7,Premium,10472,G,SI2
A28539,0.53,Good,1727,E,VS2
A28540,0.52,Ideal,2430,E,VVS2
A28541,0.31,Ideal,1064,E,VVS1
A28542,0.9,Very Good,2200,E,I1
A28543,1.5,Good,6224,I,SI1
A28544,1.04,Premium,7632,F,VS1
A28545,1,Premium,5880,D,SI1
A28546,1.11,Premium,4283,F,SI2
A28547,0.77,Fair,1651,D,SI2
A28548,0.5,Very Good,1784,G,VVS2
A28549,0.54,Ideal,1847,G,VS1
A28550,1.1,Ideal,7540,G,VS2
A28551,0.52,Ideal,971,D,I1
A28552,1.5,Premium,8736,G,SI2
A28553,3.01,Premium,18710,J,SI2
A28554,0.59,Ideal,2551,F,VVS2
A28555,2.01,Ideal,17688,E,SI2
A28556,0.58,Ideal,1809,E,VS2
A28557,0.52,Ideal,1074,I,SI1
A28558,2.01,Premium,16778,I,VS2
A28559,0.71,Very Good,2339,H,SI2
A28560,0.7,Premium,2956,D,VS1
A28561,0.4,Premium,1397,E,VVS1
A28562,0.35,Very Good,706,G,VS1
A28563,0.33,Ideal,781,E,VS1
A28564,0.51,Good,1343,G,VS2
A28565,1.55,Ideal,17441,D,VS2
A28566,1.05,Very Good,4516,G,SI2
A28567,1.09,Ideal,6856,G,VS1
A28568,1.17,Very Good,7644,H,IF
A28569,1.05,Ideal,4201,J,VS2
A28570,0.31,Premium,625,F,VS2
A28571,1.1,Ideal,5361,G,SI2
A28572,1.88,Very Good,13607,I,VS2
A28573,0.74,Premium,3461,D,VS1
A28574,0.52,Premium,1868,D,VS2
A28575,0.72,Very Good,2093,J,VVS1
A28576,0.4,Ideal,945,F,SI1
A28577,0.4,Ideal,1097,G,VVS1
A28578,1.38,Very Good,6369,H,SI2
A28579,1.51,Very Good,12981,H,VVS1
A28580,1.04,Ideal,4077,H,SI2
A28581,0.5,Very Good,1250,F,SI1
A28582,1.14,Premium,6033,F,SI1
A28583,0.55,Good,1034,J,VS2
A28584,0.4,Ideal,573,I,SI1
A28585,0.96,Good,3871,F,VS2
A28586,0.41,Premium,1230,G,VVS1
A28587,0.51,Good,1255,D,SI1
A28588,0.34,Ideal,880,F,VS2
A28589,0.34,Ideal,880,F,VS2
A28590,0.42,Ideal,1126,H,IF
A28591,0.67,Fair,1642,F,SI1
A28592,1.14,Ideal,4708,J,SI1
A28593,1.2,Premium,5779,H,SI2
A28594,1.01,Premium,7220,G,IF
A28595,0.26,Very Good,486,H,VVS2
A28596,0.3,Ideal,764,H,IF
A28597,0.56,Ideal,1991,D,VS2
A28598,0.4,Premium,772,D,SI1
A28599,0.32,Ideal,645,H,VVS2
A28600,0.81,Very Good,5423,D,VVS2
A28601,0.58,Ideal,1683,E,VS2
A28602,1,Good,4081,I,VS2
A28603,1.02,Ideal,11573,D,VVS2
A28604,0.55,Ideal,1792,E,VS2
A28605,0.32,Premium,900,E,VS2
A28606,1.25,Very Good,4702,J,SI1
A28607,0.74,Ideal,2872,E,SI1
A28608,1.01,Premium,5864,G,VS2
A28609,2.05,Premium,14973,J,VS1
A28610,1.2,Premium,4301,H,SI2
A28611,1.57,Premium,9478,I,VS2
A28612,0.46,Ideal,1382,H,IF
A28613,0.42,Ideal,1235,D,VS1
A28614,2.3,Ideal,16329,I,SI2
A28615,2.01,Very Good,15188,F,SI2
A28616,1.4,Very Good,6145,J,SI1
A28617,0.72,Very Good,1966,J,SI1
A28618,0.32,Ideal,702,E,VS2
A28619,1.53,Ideal,12109,F,SI1
A28620,0.54,Ideal,1453,H,VS2
A28621,0.31,Premium,872,E,VS2
A28622,0.9,Good,4296,G,VS2
A28623,0.52,Ideal,1679,D,VS2
A28624,0.42,Premium,1103,F,VS1
A28625,0.31,Ideal,421,H,SI2
A28626,0.7,Ideal,3683,F,VVS1
A28627,1.18,Premium,4197,J,SI2
A28628,1.02,Ideal,8401,G,VVS2
A28629,1,Ideal,6871,E,VS2
A28630,0.3,Very Good,710,D,VS2
A28631,0.3,Premium,776,F,VS2
A28632,0.43,Ideal,1056,G,VVS2
A28633,1.09,Fair,3443,J,VS2
A28634,0.81,Ideal,3013,E,SI2
A28635,1.56,Ideal,8858,I,SI1
A28636,0.6,Premium,2142,F,VS1
A28637,0.42,Very Good,992,E,SI1
A28638,0.84,Ideal,4372,G,VS1
A28639,2.51,Premium,16427,J,SI2
A28640,0.27,Ideal,760,F,VVS2
A28641,0.79,Ideal,3827,E,VS2
A28642,0.29,Very Good,541,G,VVS2
A28643,1.51,Good,12490,E,SI1
A28644,0.86,Premium,3323,E,SI1
A28645,0.51,Very Good,1569,D,SI1
A28646,0.72,Premium,2043,J,VS2
A28647,1.03,Very Good,6036,G,VS2
A28648,0.42,Ideal,1221,F,VVS2
A28649,0.23,Ideal,530,D,VVS2
A28650,0.6,Very Good,1565,G,SI1
A28651,1.61,Premium,7745,H,SI2
A28652,2.01,Good,6686,F,I1
A28653,1.01,Ideal,4497,F,SI2
A28654,0.33,Ideal,792,E,VS2
A28655,0.34,Premium,536,J,VS2
A28656,2.3,Premium,7226,G,I1
A28657,1.33,Very Good,8953,G,VS2
A28658,1,Very Good,3276,I,SI2
A28659,2.01,Very Good,17570,I,VS2
A28660,0.39,Very Good,854,G,VVS1
A28661,0.81,Premium,3311,F,SI1
A28662,0.4,Ideal,1150,E,VS2
A28663,0.74,Very Good,2896,G,VS1
A28664,0.59,Very Good,1664,E,SI1
A28665,0.71,Ideal,2686,G,VS1
A28666,2.01,Good,15093,E,SI1
A28667,0.7,Good,3148,E,VS1
A28668,1.53,Premium,14483,F,VS2
A28669,1.06,Very Good,4488,F,SI1
A28670,1.11,Ideal,10602,F,VVS1
A28671,0.4,Ideal,622,G,SI2
A28672,0.76,Very Good,3415,E,VS1
A28673,0.35,Premium,798,H,VVS1
A28674,0.3,Premium,844,F,VS1
A28675,2.03,Premium,12268,J,SI2
A28676,1.35,Premium,10012,G,VS1
A28677,1.01,Good,4072,F,SI2
A28678,0.31,Good,573,H,SI1
A28679,2.02,Very Good,13693,J,VS2
A28680,0.51,Ideal,1716,D,VS2
A28681,0.7,Fair,2358,D,SI2
A28682,0.39,Good,921,F,SI1
A28683,0.72,Very Good,2732,G,VS2
A28684,1,Ideal,5139,H,VS2
A28685,0.52,Very Good,1382,E,SI1
A28686,0.51,Premium,1052,G,SI2
A28687,0.51,Ideal,1557,G,VS2
A28688,0.92,Premium,3854,F,SI2
A28689,1.62,Ideal,16790,F,VS1
A28690,0.7,Very Good,2433,G,VS2
A28691,0.34,Very Good,507,G,SI1
A28692,0.9,Good,4119,F,SI1
A28693,0.78,Premium,2444,F,SI2
A28694,1.06,Ideal,6981,D,VS2
A28695,0.56,Premium,1225,F,SI2
A28696,0.9,Very Good,3746,J,VVS1
A28697,0.56,Premium,1698,G,VS2
A28698,2.38,Premium,18559,J,VS2
A28699,0.44,Premium,1081,G,VVS2
A28700,0.32,Very Good,730,G,VVS2
A28701,2.03,Good,14720,H,SI2
A28702,1,Premium,5174,E,SI1
A28703,0.32,Premium,648,H,VS2
A28704,1.51,Premium,8997,I,VS2
A28705,0.9,Very Good,3120,I,SI1
A28706,2.02,Ideal,10412,I,SI2
A28707,1.01,Ideal,7178,G,VS1
A28708,1.06,Ideal,8567,E,VS1
A28709,0.7,Ideal,2232,I,VS2
A28710,0.51,Ideal,1974,G,VVS2
A28711,0.85,Ideal,4181,E,SI1
A28712,0.31,Ideal,942,D,VS2
A28713,2.11,Premium,16395,H,VS2
A28714,1.52,Good,8915,H,SI1
A28715,0.52,Ideal,2867,F,VVS1
A28716,0.33,Ideal,781,D,VS2
A28717,0.34,Ideal,745,E,VS2
A28718,0.23,Ideal,498,F,VS2
A28719,1,Premium,7204,F,VVS2
A28720,0.32,Premium,972,D,VS2
A28721,1.23,Premium,8004,H,VVS2
A28722,2,Ideal,16650,E,SI1
A28723,0.3,Ideal,814,F,VVS1
A28724,0.4,Ideal,1163,F,VVS2
A28725,0.51,Ideal,2145,D,VVS2
A28726,1.21,Premium,9448,F,VS1
A28727,1.23,Premium,9016,F,VS2
A28728,0.33,Very Good,579,G,VS2
A28729,0.53,Good,1775,D,VS1
A28730,0.5,Ideal,1752,D,VS2
A28731,1.86,Good,9791,G,SI2
A28732,0.33,Premium,743,H,VS1
A28733,2.32,Ideal,18080,H,SI1
A28734,0.33,Ideal,1079,E,IF
A28735,1.01,Very Good,7094,E,VS1
A28736,0.82,Very Good,2954,D,SI1
A28737,0.3,Ideal,789,H,IF
A28738,0.37,Good,487,G,SI2
A28739,0.63,Ideal,3181,E,VVS1
A28740,0.7,Premium,2586,G,VS2
A28741,0.43,Very Good,1245,E,VVS2
A28742,0.91,Premium,4241,G,VS2
A28743,0.32,Ideal,645,G,VS1
A28744,1.51,Premium,9511,H,SI1
A28745,0.52,Very Good,1146,E,SI2
A28746,0.84,Ideal,4325,G,VS1
A28747,0.55,Premium,1238,F,SI1
A28748,0.43,Premium,1129,F,VS1
A28749,1.05,Ideal,8451,D,VS2
A28750,0.31,Ideal,942,D,VS2
A28751,1.26,Premium,5107,J,VS2
A28752,0.31,Very Good,544,H,VS1
A28753,1.5,Good,7500,H,SI2
A28754,0.31,Premium,544,H,VS1
A28755,1.54,Ideal,6299,G,I1
A28756,0.72,Very Good,1970,H,SI2
A28757,0.62,Very Good,1446,H,SI1
A28758,1.08,Ideal,7187,G,VS2
A28759,0.22,Premium,470,F,SI1
A28760,1.31,Very Good,7415,H,VS2
A28761,0.91,Very Good,4191,E,SI1
A28762,0.73,Premium,1207,F,I1
A28763,1.15,Premium,5123,I,SI2
A28764,0.27,Very Good,470,F,VS2
A28765,2.11,Fair,15282,I,SI1
A28766,0.41,Very Good,873,H,VVS2
A28767,0.31,Ideal,942,D,VS2
A28768,0.35,Ideal,979,G,IF
A28769,1.01,Fair,5475,G,VS2
A28770,1.53,Premium,11370,F,SI1
A28771,1.27,Premium,5832,H,VS2
A28772,1.57,Ideal,8228,I,SI2
A28773,0.41,Very Good,1018,D,VS1
A28774,0.3,Very Good,1013,G,VVS1
A28775,0.71,Good,2015,D,SI2
A28776,0.3,Ideal,742,E,VVS2
A28777,0.53,Ideal,1827,E,VS1
A28778,1.2,Ideal,8040,G,VS2
A28779,0.32,Ideal,589,I,VVS1
A28780,1.18,Very Good,6867,I,IF
A28781,0.72,Premium,2115,G,SI2
A28782,0.92,Ideal,3997,D,SI2
A28783,0.79,Ideal,2442,I,SI1
A28784,0.32,Ideal,471,H,SI1
A28785,0.41,Good,827,I,VVS2
A28786,0.8,Very Good,4118,E,VS1
A28787,1.16,Ideal,8803,G,VVS2
A28788,1.24,Very Good,6625,H,SI1
A28789,0.62,Ideal,1161,I,SI2
A28790,1,Very Good,4652,H,VS2
A28791,0.33,Very Good,781,D,VS2
A28792,2.16,Ideal,17263,E,SI2
A28793,0.52,Ideal,1958,G,VVS2
A28794,1.08,Good,4656,E,SI2
A28795,0.83,Ideal,2666,H,SI2
A28796,0.94,Good,4790,D,SI1
A28797,0.7,Very Good,2304,G,SI1
A28798,1.06,Ideal,5613,F,SI1
A28799,0.76,Premium,2399,E,SI2
A28800,0.41,Good,986,D,VS1
A28801,1.2,Ideal,9038,G,VS1
A28802,0.52,Very Good,1363,J,VVS1
A28803,0.31,Ideal,696,D,VS1
A28804,0.9,Good,5480,F,VVS2
A28805,0.53,Very Good,1336,G,SI1
A28806,2.02,Premium,18207,H,VS2
A28807,0.39,Ideal,1095,D,VS1
A28808,0.31,Very Good,625,H,VVS2
A28809,0.46,Ideal,864,G,SI2
A28810,0.59,Ideal,2024,G,VVS2
A28811,0.58,Good,1295,G,SI1
A28812,1.02,Ideal,4478,E,SI2
A28813,0.92,Very Good,4281,G,SI1
A28814,0.35,Ideal,1063,D,VS2
A28815,1.01,Good,4064,G,SI1
A28816,1.01,Very Good,5779,G,VS2
A28817,1.27,Ideal,6401,I,VS2
A28818,0.29,Ideal,607,G,VVS2
A28819,1.13,Premium,5220,E,SI2
A28820,0.56,Ideal,1814,F,VS2
A28821,2.01,Premium,9793,J,SI1
A28822,0.41,Premium,904,E,SI1
A28823,0.71,Ideal,3013,F,VS1
A28824,0.3,Ideal,862,E,VVS1
A28825,2.01,Premium,14948,E,SI2
A28826,1.01,Ideal,2844,I,I1
A28827,1.06,Ideal,3321,G,SI2
A28828,1.53,Ideal,6255,I,SI2
A28829,1.24,Premium,3528,E,I1
A28830,0.34,Ideal,803,D,SI1
A28831,0.9,Fair,4125,E,VS2
A28832,0.3,Very Good,526,G,VS2
A28833,0.35,Premium,906,F,VS2
A28834,0.5,Very Good,1451,E,VS2
A28835,0.42,Premium,1040,D,SI1
A28836,1.05,Premium,5951,E,SI1
A28837,0.5,Very Good,963,J,SI1
A28838,0.33,Very Good,666,H,VVS2
A28839,0.5,Premium,1436,D,SI1
A28840,2.01,Premium,12338,I,SI2
A28841,1.31,Very Good,7107,G,SI2
A28842,0.37,Ideal,936,G,VVS1
A28843,0.38,Good,641,E,SI1
A28844,0.34,Ideal,765,G,VS2
A28845,1.21,Ideal,8097,G,VS2
A28846,2.06,Ideal,14120,I,SI2
A28847,0.56,Premium,1232,J,VS2
A28848,1.52,Ideal,13777,G,VS1
A28849,0.31,Premium,625,F,VS2
A28850,0.31,Very Good,408,F,SI2
A28851,1.09,Ideal,9845,F,VVS2
A28852,0.3,Very Good,526,G,VS2
A28853,0.7,Very Good,1666,I,VS2
A28854,1.51,Ideal,14674,G,VS1
A28855,0.32,Ideal,890,E,VVS2
A28856,0.41,Ideal,920,D,SI1
A28857,1.13,Very Good,4195,I,SI2
A28858,0.71,Premium,2398,H,VS1
A28859,0.3,Very Good,506,I,SI1
A28860,0.76,Ideal,3075,D,SI1
A28861,0.31,Ideal,698,G,VS2
A28862,0.4,Ideal,667,I,VS2
A28863,1.21,Good,8741,G,VS1
A28864,0.55,Ideal,1890,D,VS1
A28865,0.7,Premium,2838,F,VS2
A28866,0.32,Ideal,676,F,VS1
A28867,0.99,Ideal,6038,F,SI1
A28868,1.19,Premium,4745,I,SI2
A28869,0.9,Very Good,4523,D,SI1
A28870,1.23,Ideal,8523,F,VS1
A28871,0.3,Ideal,710,D,VS2
A28872,0.41,Ideal,1122,D,SI1
A28873,0.43,Very Good,792,F,SI1
A28874,0.72,Ideal,2776,G,SI1
A28875,1.01,Good,3903,H,SI2
A28876,0.31,Premium,435,I,VS2
A28877,2.01,Premium,15185,J,VS1
A28878,0.72,Premium,2900,D,VS1
A28879,0.7,Very Good,2567,H,VS2
A28880,1.01,Premium,4836,H,SI1
A28881,1.24,Ideal,5889,F,SI2
A28882,1.19,Ideal,9587,G,VVS2
A28883,1.2,Very Good,6666,G,SI1
A28884,0.38,Ideal,554,I,SI2
A28885,0.34,Premium,765,E,SI1
A28886,1.01,Ideal,4751,E,SI2
A28887,0.41,Very Good,638,E,SI2
A28888,0.8,Ideal,2893,G,SI2
A28889,0.51,Ideal,1875,G,VVS2
A28890,0.36,Very Good,968,E,VVS2
A28891,0.7,Premium,2596,F,SI1
A28892,0.4,Ideal,870,G,SI2
A28893,1.06,Ideal,8413,E,VS1
A28894,0.31,Ideal,840,F,VVS1
A28895,0.7,Very Good,2476,E,SI1
A28896,1.01,Very Good,5919,G,VS2
A28897,1.54,Premium,7486,F,SI2
A28898,1.01,Premium,4089,E,SI2
A28899,0.38,Ideal,1092,D,VS1
A28900,2.22,Premium,14095,I,SI1
A28901,1.16,Fair,7094,F,VS1
A28902,1.21,Very Good,6566,H,SI1
A28903,0.3,Premium,608,H,VS2
A28904,1.63,Ideal,9694,I,SI1
A28905,0.76,Ideal,2793,I,VS2
A28906,0.3,Ideal,878,H,VVS1
A28907,1.2,Very Good,6526,G,SI1
A28908,1.03,Ideal,6059,F,SI1
A28909,0.9,Premium,4304,D,SI1
A28910,1.52,Fair,7702,D,SI2
A28911,0.38,Ideal,916,F,VS1
A28912,1.01,Fair,3540,F,SI2
A28913,0.53,Premium,2147,D,VS1
A28914,0.73,Very Good,2939,F,VS2
A28915,0.32,Ideal,1140,D,VVS1
A28916,1.12,Ideal,8592,G,VVS2
A28917,2.03,Premium,18139,H,VS2
A28918,2,Premium,18371,H,SI1
A28919,1.3,Ideal,5728,J,SI1
A28920,1.2,Premium,5699,I,VS2
A28921,1.02,Premium,5312,H,VS2
A28922,0.7,Very Good,1736,F,I1
A28923,1.04,Ideal,5577,H,VS1
A28924,1.02,Very Good,5222,F,SI1
A28925,0.31,Ideal,766,D,VVS2
A28926,0.32,Ideal,1010,E,VVS2
A28927,0.3,Ideal,637,G,VS1
A28928,0.53,Ideal,1948,G,VVS2
A28929,0.7,Very Good,3724,E,VVS1
A28930,0.31,Ideal,924,G,IF
A28931,0.71,Fair,2458,F,SI1
A28932,1.37,Very Good,6781,G,SI2
A28933,1.2,Ideal,8590,F,VS2
A28934,0.52,Good,978,I,SI1
A28935,1.01,Premium,6606,E,VS2
A28936,0.7,Good,3087,D,VS2
A28937,0.31,Ideal,802,H,VVS2
A28938,1.17,Very Good,7432,F,VS2
A28939,0.91,Good,3973,E,SI1
A28940,1.11,Ideal,5408,G,SI1
A28941,0.35,Very Good,614,E,SI1
A28942,0.23,Very Good,492,E,IF
A28943,0.35,Very Good,835,D,VVS2
A28944,0.5,Good,1374,D,SI1
A28945,0.91,Premium,4018,H,VS2
A28946,0.51,Premium,1619,D,SI1
A28947,1.35,Premium,4974,J,VS2
A28948,1.25,Very Good,5637,H,SI2
A28949,0.71,Good,1715,I,SI1
A28950,0.38,Ideal,794,H,VVS2
A28951,1,Premium,6132,H,VVS1
A28952,0.57,Very Good,2945,D,VVS1
A28953,0.44,Very Good,878,E,SI2
A28954,0.41,Ideal,1110,G,SI1
A28955,0.97,Ideal,3569,F,SI2
A28956,1.06,Premium,7275,E,VS2
A28957,0.35,Very Good,706,G,VS1
A28958,0.45,Fair,945,F,VS1
A28959,0.73,Premium,2961,F,VS1
A28960,0.3,Ideal,622,E,VVS2
A28961,0.53,Ideal,2604,E,VVS1
A28962,0.33,Ideal,1176,D,VVS1
A28963,1.75,Good,13047,I,VS1
A28964,0.41,Ideal,688,G,SI1
A28965,0.36,Very Good,726,G,VS1
A28966,0.71,Ideal,2416,D,SI2
A28967,0.42,Premium,984,G,VS1
A28968,0.31,Ideal,816,G,VVS1
A28969,0.4,Ideal,651,G,SI2
A28970,1.14,Ideal,7948,G,VS1
A28971,0.52,Very Good,1330,E,SI1
A28972,1.48,Premium,7086,I,SI2
A28973,0.75,Very Good,2500,F,SI1
A28974,1.2,Ideal,16130,D,VVS2
A28975,2.1,Ideal,12168,I,SI1
A28976,1.21,Ideal,5692,H,SI2
A28977,0.56,Very Good,1286,H,SI1
A28978,0.35,Very Good,798,H,VVS1
A28979,1.5,Premium,6048,J,SI2
A28980,1.01,Ideal,6794,G,VS1
A28981,0.3,Very Good,776,H,VVS2
A28982,0.71,Very Good,3061,E,VS1
A28983,0.31,Good,516,F,SI1
A28984,1.05,Fair,7283,G,VS1
A28985,1.05,Ideal,5347,I,VS2
A28986,0.78,Ideal,2386,F,SI2
A28987,0.32,Very Good,561,H,VS1
A28988,0.5,Good,1333,D,SI1
A28989,1.01,Good,4221,F,SI2
A28990,0.7,Fair,2117,I,VS2
A28991,0.32,Very Good,594,E,VS2
A28992,0.31,Ideal,891,G,IF
A28993,0.37,Premium,666,H,SI1
A28994,0.4,Very Good,1035,G,VS2
A28995,1.29,Very Good,5209,J,SI1
A28996,1.53,Very Good,10468,H,SI1
A28997,2.02,Premium,15987,H,VS2
A28998,1.08,Premium,3118,H,I1
A28999,0.32,Premium,936,H,VVS1
A29000,1.24,Very Good,7092,H,VS1
A29001,1.19,Fair,2892,H,I1
A29002,1.01,Good,3888,H,SI2
A29003,0.26,Ideal,580,E,VS1
A29004,0.78,Ideal,2431,F,SI2
A29005,1.09,Ideal,8422,F,VS1
A29006,1.06,Premium,5485,E,SI1
A29007,0.41,Good,1169,E,VVS1
A29008,0.9,Premium,3856,E,SI2
A29009,1.01,Premium,7466,G,VVS2
A29010,0.71,Good,3072,G,VVS1
A29011,0.9,Premium,3141,J,SI1
A29012,0.7,Very Good,1890,I,SI1
A29013,0.9,Very Good,4466,H,VS1
A29014,1.33,Premium,9682,G,VS2
A29015,0.73,Premium,2346,F,SI1
A29016,0.59,Ideal,1248,E,SI2
A29017,2.01,Premium,15673,H,SI2
A29018,1.14,Fair,6381,G,VS1
A29019,1.01,Premium,4416,F,SI2
A29020,1.02,Ideal,5044,G,SI1
A29021,1.02,Premium,4990,E,SI2
A29022,0.74,Ideal,3200,F,VS2
A29023,0.54,Ideal,1114,I,SI1
A29024,0.32,Premium,730,G,VVS2
A29025,0.51,Premium,1687,D,SI1
A29026,0.43,Ideal,1580,F,IF
A29027,0.4,Ideal,990,F,VVS2
A29028,0.52,Ideal,1170,G,SI2
A29029,1.24,Ideal,5976,I,SI1
A29030,1.01,Premium,4242,H,SI2
A29031,0.86,Premium,3372,F,SI1
A29032,0.33,Premium,854,G,VS1
A29033,0.33,Ideal,705,F,SI1
A29034,0.91,Fair,4765,D,VS2
A29035,0.53,Ideal,1245,H,SI1
A29036,0.85,Good,2945,G,SI1
A29037,0.4,Ideal,688,F,SI2
A29038,0.31,Ideal,680,E,VS2
A29039,0.31,Premium,695,G,VS1
A29040,0.52,Very Good,1555,D,VS2
A29041,0.26,Ideal,397,G,VS2
A29042,1.09,Very Good,6453,G,VS1
A29043,1.01,Premium,4327,G,SI2
A29044,2.01,Premium,18741,G,SI1
A29045,1,Very Good,6468,F,VS1
A29046,0.31,Ideal,732,D,SI1
A29047,0.7,Very Good,2569,E,SI1
A29048,0.3,Ideal,844,E,VS2
A29049,0.3,Ideal,670,E,VS1
A29050,0.38,Ideal,703,I,VS1
A29051,0.71,Premium,2756,E,SI1
A29052,0.31,Ideal,625,F,VS2
A29053,1.21,Very Good,4312,J,SI1
A29054,0.7,Very Good,2573,F,SI1
A29055,0.56,Premium,2032,E,VS1
A29056,1.11,Premium,4692,G,SI2
A29057,2.09,Premium,14581,H,SI2
A29058,0.37,Ideal,1082,E,VVS2
A29059,0.31,Ideal,1034,D,VVS2
A29060,1.08,Ideal,3825,G,SI2
A29061,0.33,Ideal,957,F,IF
A29062,1.21,Ideal,4879,I,SI2
A29063,0.5,Very Good,1331,E,SI1
A29064,2.21,Ideal,13615,H,SI2
A29065,0.35,Very Good,552,H,VS2
A29066,0.7,Ideal,2092,G,SI2
A29067,0.31,Very Good,571,D,SI1
A29068,0.31,Premium,1028,F,VVS1
A29069,0.71,Ideal,2319,I,SI1
A29070,1.04,Ideal,4973,G,SI2
A29071,2.01,Very Good,14426,H,SI2
A29072,0.71,Ideal,2432,I,VS1
A29073,2,Premium,17760,H,SI1
A29074,0.56,Premium,1915,E,VS2
A29075,0.31,Good,544,E,SI1
A29076,0.73,Premium,1395,G,I1
A29077,0.98,Very Good,4826,H,VS2
A29078,0.33,Ideal,702,H,VVS1
A29079,0.31,Ideal,872,E,VS2
A29080,1.21,Ideal,7938,I,VVS2
A29081,1.22,Premium,4562,I,VS2
A29082,1.51,Good,8742,D,SI2
A29083,0.71,Premium,3002,D,VS2
A29084,0.3,Premium,776,H,VVS2
A29085,1.72,Ideal,15197,H,VS2
A29086,0.7,Ideal,1974,J,VS2
A29087,0.3,Ideal,766,E,VVS2
A29088,2.01,Premium,15562,G,SI2
A29089,0.74,Fair,2553,H,VS2
A29090,0.9,Very Good,4981,D,VS2
A29091,0.24,Ideal,419,F,VS1
A29092,1,Premium,6115,G,VS1
A29093,1.01,Premium,4790,E,SI2
A29094,1.01,Ideal,4853,E,SI1
A29095,1.01,Good,5132,E,SI1
